trial_id,cancer_type,status,facility,address,city,province,latitude,longitude,principal_investigator,url
CCTG-15-3204,Bone Cancer,Recruiting,Joseph Brant University Health Network,"1466 Oncology Blvd, Steinbach, Manitoba, R3E 4T2",Steinbach,Manitoba,49.4918,-96.6521,Sofia Cook,https://cancertrialscanada.com/trial/CCTG-15-3204
CancerCare-22-6090,Colorectal Cancer,"Active, not recruiting",North Bay Regional Cancer Research Centre,"6164 Medical Centre Blvd, Swift Current, Saskatchewan, S7N 8W9",Swift Current,Saskatchewan,50.3147,-107.8432,Patricia Carter,https://cancertrialscanada.com/trial/CancerCare-22-6090
QCI-20-5135,Adrenal Cancer,Suspended,Stevenson Memorial Oncology Research Institute,"8244 Cancer Centre Road, Montague, Prince Edward Island, C0A 5S3",Montague,Prince Edward Island,46.1785,-62.6199,Karen Morgan,https://cancertrialscanada.com/trial/QCI-20-5135
IND-11-1212,Adrenal Cancer,Completed,Bracebridge Advanced Cancer Research Institute,"7629 Park Road, Moose Jaw, Saskatchewan, S6H 5C5",Moose Jaw,Saskatchewan,50.3725,-105.5158,Kimberly Davis,https://cancertrialscanada.com/trial/IND-11-1212
HREBA.CC-21-1392,Bone Cancer,"Active, not recruiting",Juravinski University Health Network,"2895 Laurier Blvd, Montague, Prince Edward Island, C0A 1S1",Montague,Prince Edward Island,46.1715,-62.6361,Kenneth Fortin,https://cancertrialscanada.com/trial/HREBA.CC-21-1392
OCN-22-6463,Lymphoma,Completed,Saint John Regional Oncology Research Institute,"1957 Cedar Blvd, Spruce Grove, Alberta, T1J 8A9",Spruce Grove,Alberta,53.566,-113.9302,Amanda Martin,https://cancertrialscanada.com/trial/OCN-22-6463
NCI-20-4851,Vulvar Cancer,Not yet recruiting,William Osler Cancer Treatment Centre,"5062 Queen Street, Saguenay, Quebec, G7H 6R4",Saguenay,Quebec,48.4314,-71.0305,Barbara Kim,https://cancertrialscanada.com/trial/NCI-20-4851
IND-13-8732,Soft Tissue Sarcoma,Completed,McGill University Health Centre Cancer Treatment Centre,"1091 Princess Avenue, Summerside, Prince Edward Island, C1B 2A3",Summerside,Prince Edward Island,46.3578,-63.7512,Deborah Kim,https://cancertrialscanada.com/trial/IND-13-8732
CancerCare-22-6983,Neuroendocrine Tumors,Terminated,Royal Victoria General Hospital Cancer Program,"3928 Richmond Road, Portage la Prairie, Manitoba, R7A 3X3",Portage la Prairie,Manitoba,50.0057,-98.2579,William Tremblay,https://cancertrialscanada.com/trial/CancerCare-22-6983
NCI-13-7158,Bladder Cancer,Recruiting,Cross Cancer Medical Sciences Centre,"7818 University Ave, Montague, Prince Edward Island, C1A 6M5",Montague,Prince Edward Island,46.162,-62.6854,Carol Roy,https://cancertrialscanada.com/trial/NCI-13-7158
BCCA-10-5483,Gallbladder Cancer,Suspended,Georgian Bay General Integrated Cancer Centre,"9261 Queen Street, Prince Albert, Saskatchewan, S6H 6V8",Prince Albert,Saskatchewan,53.2125,-105.7533,Thomas Rivera,https://cancertrialscanada.com/trial/BCCA-10-5483
CCTG-13-0236,Soft Tissue Sarcoma,Recruiting,Cross Cancer Medical Sciences Centre,"8970 King Street, Brandon, Manitoba, R3E 2Z0",Brandon,Manitoba,49.8425,-99.9847,Amanda Harris,https://cancertrialscanada.com/trial/CCTG-13-0236
QCI-19-2217,Adrenal Cancer,Completed,Juravinski Integrated Cancer Centre,"2802 College Ave, Kitchener, Ontario, N9A 9P3",Kitchener,Ontario,43.4313,-80.4579,Amanda Lee,https://cancertrialscanada.com/trial/QCI-19-2217
OCN-14-0081,Soft Tissue Sarcoma,Recruiting,Bracebridge Comprehensive Cancer Centre,"523 King Street, Gander, Newfoundland and Labrador, A2V 2H3",Gander,Newfoundland and Labrador,48.9164,-54.6497,Hiroshi Patel,https://cancertrialscanada.com/trial/OCN-14-0081
HREBA.CC-24-4386,Head and Neck Cancer,Completed,Lakeridge Health Advanced Cancer Research Institute,"1884 Wellington Street, New Glasgow, Nova Scotia, B2Y 3E4",New Glasgow,Nova Scotia,45.6393,-62.69,Deborah Reed,https://cancertrialscanada.com/trial/HREBA.CC-24-4386
CCTG-14-8883,Bladder Cancer,"Active, not recruiting",Cross Cancer Oncology Research Institute,"6069 College Ave, Montague, Prince Edward Island, C1A 7K2",Montague,Prince Edward Island,46.1318,-62.6245,Donald Scott,https://cancertrialscanada.com/trial/CCTG-14-8883
NCI-15-2228,Leukemia,"Active, not recruiting",Michael Garron Provincial Cancer Agency,"8996 Victoria Street, Stratford, Prince Edward Island, C0A 4Z7",Stratford,Prince Edward Island,46.1933,-63.0885,Barbara Perez,https://cancertrialscanada.com/trial/NCI-15-2228
BCCA-11-4732,Liver Cancer,Completed,Brantford General Provincial Cancer Agency,"6987 Park Road, Terrebonne, Quebec, G6V 2C5",Terrebonne,Quebec,45.7314,-73.5921,Li Murphy,https://cancertrialscanada.com/trial/BCCA-11-4732
CTEP-21-0093,Brain Cancer,"Active, not recruiting",Hamilton Health Sciences Provincial Cancer Agency,"9206 Park Road, Abbotsford, British Columbia, V5C 9T9",Abbotsford,British Columbia,49.0707,-122.3272,Joshua Rogers,https://cancertrialscanada.com/trial/CTEP-21-0093
OCN-10-8867,Vulvar Cancer,Recruiting,Allan Blair Clinical Trials Unit,"1205 Health Sciences Way, Miramichi, New Brunswick, E3B 8C4",Miramichi,New Brunswick,47.0067,-65.4519,Kenneth Miller,https://cancertrialscanada.com/trial/OCN-10-8867
UHN-24-6301,Penile Cancer,Recruiting,Thunder Bay Regional Community Cancer Centre,"2139 Elm Ave, Saint-Jean-sur-Richelieu, Quebec, G9A 2P6",Saint-Jean-sur-Richelieu,Quebec,45.274,-73.2213,Susan Perez,https://cancertrialscanada.com/trial/UHN-24-6301
NCI-21-0634,Anal Cancer,Completed,William Osler Cancer Care Centre,"5369 Cedar Blvd, Sudbury, Ontario, K1Y 3Z5",Sudbury,Ontario,46.5341,-80.9828,Lisa Turner,https://cancertrialscanada.com/trial/NCI-21-0634
UHN-10-0841,Uterine Cancer,Completed,Dalhousie University University Health Network,"4243 Cancer Centre Road, St. John's, Newfoundland and Labrador, A1V 1R0",St. John's,Newfoundland and Labrador,47.5114,-52.7269,Michael Cook,https://cancertrialscanada.com/trial/UHN-10-0841
BCCA-24-8399,Neuroendocrine Tumors,Terminated,McGill University Health Centre Advanced Cancer Research Institute,"4890 Richmond Road, Guelph, Ontario, P3E 4L1",Guelph,Ontario,43.5825,-80.267,John Nelson,https://cancertrialscanada.com/trial/BCCA-24-8399
QCI-12-8418,Breast Cancer,Completed,Georgian Bay General Community Cancer Centre,"3714 King Street, Leduc, Alberta, T1A 8P7",Leduc,Alberta,53.2259,-113.5901,Laura Shah,https://cancertrialscanada.com/trial/QCI-12-8418
UHN-12-0844,Ovarian Cancer,"Active, not recruiting",Collingwood General Provincial Cancer Agency,"7910 Oak Ave, Lethbridge, Alberta, T8N 3H6",Lethbridge,Alberta,49.6433,-112.8763,Hiroshi Adams,https://cancertrialscanada.com/trial/UHN-12-0844
CCTG-23-0092,Leukemia,Terminated,Humber River Advanced Cancer Research Institute,"7620 Richmond Road, Labrador City, Newfoundland and Labrador, A2V 1N1",Labrador City,Newfoundland and Labrador,52.9378,-66.8821,Mohammed Liu,https://cancertrialscanada.com/trial/CCTG-23-0092
CancerCare-20-9423,Bone Cancer,Recruiting,Victoria General Provincial Cancer Agency,"1282 Princess Avenue, Saskatoon, Saskatchewan, S7N 3Z3",Saskatoon,Saskatchewan,52.1381,-106.6213,Wei Walker,https://cancertrialscanada.com/trial/CancerCare-20-9423
CTEP-19-9671,Multiple Myeloma,Completed,Moncton City Hospital Provincial Cancer Agency,"5916 Clinical Ave, Saint John, New Brunswick, E2A 9E5",Saint John,New Brunswick,45.2764,-66.0622,Deborah Taylor,https://cancertrialscanada.com/trial/CTEP-19-9671
OCN-17-1728,Breast Cancer,Suspended,Georgian Bay General Centre for Cancer Medicine,"8736 Richmond Road, Miramichi, New Brunswick, E2L 5Y8",Miramichi,New Brunswick,47.0534,-65.4512,Ana Sanchez,https://cancertrialscanada.com/trial/OCN-17-1728
BCCA-14-3778,Thyroid Cancer,Completed,McGill University Health Centre University Health Network,"9048 Cedar Blvd, Steinbach, Manitoba, R5G 3W6",Steinbach,Manitoba,49.5262,-96.7202,Laura Chen,https://cancertrialscanada.com/trial/BCCA-14-3778
UHN-20-7324,Gallbladder Cancer,Not yet recruiting,Riverside Health Medical Sciences Centre,"1293 Centre Street, Brandon, Manitoba, R8N 3G2",Brandon,Manitoba,49.8234,-99.9486,Elizabeth Roberts,https://cancertrialscanada.com/trial/UHN-20-7324
OCN-10-7270,Melanoma,Recruiting,Collingwood General University Health Network,"995 Victoria Street, Grand Falls-Windsor, Newfoundland and Labrador, A1V 5L4",Grand Falls-Windsor,Newfoundland and Labrador,48.935,-55.6405,Kimberly Yang,https://cancertrialscanada.com/trial/OCN-10-7270
BCCA-20-1975,Melanoma,"Active, not recruiting",Riverside Health General Hospital Cancer Program,"5387 Birch Road, Swift Current, Saskatchewan, S7N 2W1",Swift Current,Saskatchewan,50.3203,-107.7722,Dorothy White,https://cancertrialscanada.com/trial/BCCA-20-1975
BCCA-17-5328,Esophageal Cancer,Recruiting,QEII Health Sciences Centre for Cancer Medicine,"1446 Main Street, Steinbach, Manitoba, R3E 5W3",Steinbach,Manitoba,49.5498,-96.662,Carlos Cook,https://cancertrialscanada.com/trial/BCCA-17-5328
IND-12-5999,Leukemia,Terminated,Kemptville District University Health Network,"8796 Victoria Street, Moncton, New Brunswick, E1C 6N5",Moncton,New Brunswick,46.0788,-64.7943,Sharon Bouchard,https://cancertrialscanada.com/trial/IND-12-5999
HREBA.CC-14-9156,Thyroid Cancer,Completed,Trillium Health University Health Network,"7579 University Ave, Toronto, Ontario, K1Y 8R9",Toronto,Ontario,43.6332,-79.3935,Mark Thomas,https://cancertrialscanada.com/trial/HREBA.CC-14-9156
NCI-10-6981,Cervical Cancer,Completed,Joseph Brant Provincial Cancer Agency,"4170 Laurier Blvd, Montague, Prince Edward Island, C0A 7P7",Montague,Prince Edward Island,46.1437,-62.6817,Carol Reed,https://cancertrialscanada.com/trial/NCI-10-6981
CCTG-10-4953,Ovarian Cancer,"Active, not recruiting",Dr. H. Bliss Murphy Advanced Cancer Research Institute,"2990 University Ave, Brandon, Manitoba, R3E 3H3",Brandon,Manitoba,49.8737,-99.9244,Paul Tremblay,https://cancertrialscanada.com/trial/CCTG-10-4953
OCN-13-0800,Breast Cancer,"Active, not recruiting",The Ottawa Hospital Advanced Cancer Research Institute,"6304 Elm Ave, Labrador City, Newfoundland and Labrador, A1B 5W0",Labrador City,Newfoundland and Labrador,52.976,-66.8964,Jennifer Anderson,https://cancertrialscanada.com/trial/OCN-13-0800
CTEP-11-3901,Leukemia,Recruiting,St. Paul's Cancer Treatment Centre,"3864 Birch Road, Charlottetown, Prince Edward Island, C1A 9B5",Charlottetown,Prince Edward Island,46.1974,-63.1108,Mohammed Morin,https://cancertrialscanada.com/trial/CTEP-11-3901
BCCA-14-0905,Cervical Cancer,"Active, not recruiting",Grand River Provincial Cancer Agency,"3271 Clinical Ave, Kelowna, British Columbia, V9W 5V9",Kelowna,British Columbia,49.8327,-119.4507,Patricia Gagné,https://cancertrialscanada.com/trial/BCCA-14-0905
QCI-14-8874,Ovarian Cancer,Completed,Sunnybrook Cancer Treatment Centre,"3508 Pine Street, Chilliwack, British Columbia, V2S 1T4",Chilliwack,British Columbia,49.1512,-121.9687,Li Kim,https://cancertrialscanada.com/trial/QCI-14-8874
CTEP-22-7504,Leukemia,Recruiting,Riverside Health Advanced Cancer Research Institute,"8986 Cedar Blvd, Mississauga, Ontario, N9A 3Z5",Mississauga,Ontario,43.6018,-79.6156,Carol Bell,https://cancertrialscanada.com/trial/CTEP-22-7504
IND-14-4747,Lung Cancer,Not yet recruiting,Stevenson Memorial Provincial Cancer Agency,"6971 College Ave, St. John's, Newfoundland and Labrador, A1V 1B7",St. John's,Newfoundland and Labrador,47.5247,-52.6789,Amanda Bouchard,https://cancertrialscanada.com/trial/IND-14-4747
IND-16-8952,Anal Cancer,Terminated,Saint John Regional Cancer Care Centre,"9529 Hospital Drive, Fredericton, New Brunswick, E2A 6V6",Fredericton,New Brunswick,45.9134,-66.6707,Michael Roberts,https://cancertrialscanada.com/trial/IND-16-8952
NCI-17-3928,Bone Cancer,Completed,Humber River Cancer Treatment Centre,"6288 Richmond Road, Gander, Newfoundland and Labrador, A1V 8S7",Gander,Newfoundland and Labrador,48.9203,-54.5643,Charles Walker,https://cancertrialscanada.com/trial/NCI-17-3928
BCCA-14-4156,Cervical Cancer,Not yet recruiting,QEII Health Sciences Cancer Research Centre,"7454 University Ave, Calgary, Alberta, T7X 6B3",Calgary,Alberta,51.0257,-114.0268,Nancy Anderson,https://cancertrialscanada.com/trial/BCCA-14-4156
IND-13-3689,Brain Cancer,"Active, not recruiting",Georgian Bay General Cancer Treatment Centre,"8867 Cancer Centre Road, Summerside, Prince Edward Island, C1B 4V0",Summerside,Prince Edward Island,46.4057,-63.8146,Kenneth Scott,https://cancertrialscanada.com/trial/IND-13-3689
NCI-10-1552,Bone Cancer,Recruiting,Georgian Bay General Cancer Treatment Centre,"4336 Park Road, Bathurst, New Brunswick, E1C 2G7",Bathurst,New Brunswick,47.6618,-65.6083,Charles Smith,https://cancertrialscanada.com/trial/NCI-10-1552
UHN-13-0589,Testicular Cancer,Recruiting,Winchester District Memorial Clinical Trials Unit,"1306 Hospital Drive, Truro, Nova Scotia, B2Y 3V4",Truro,Nova Scotia,45.3715,-63.2768,Richard Liu,https://cancertrialscanada.com/trial/UHN-13-0589
UHN-12-7967,Prostate Cancer,Recruiting,The Ottawa Hospital Community Cancer Centre,"4431 Birch Road, Dartmouth, Nova Scotia, B2H 7Z0",Dartmouth,Nova Scotia,44.6534,-63.5847,Robert Wright,https://cancertrialscanada.com/trial/UHN-12-7967
CancerCare-22-7745,Gallbladder Cancer,Recruiting,Quinte Health Medical Sciences Centre,"5954 Cancer Centre Road, Victoria, British Columbia, V8W 6X7",Victoria,British Columbia,48.4501,-123.3966,Laura King,https://cancertrialscanada.com/trial/CancerCare-22-7745
IND-24-2710,Testicular Cancer,Completed,Trillium Health Oncology Research Institute,"5107 Main Street, Montreal, Quebec, H3A 2R5",Montreal,Quebec,45.4695,-73.6108,Deborah Phillips,https://cancertrialscanada.com/trial/IND-24-2710
NCI-24-0720,Cervical Cancer,Recruiting,Tom Baker Provincial Cancer Agency,"765 King Street, Saint-Jean-sur-Richelieu, Quebec, G7H 3R6",Saint-Jean-sur-Richelieu,Quebec,45.3462,-73.2966,Andrew Yang,https://cancertrialscanada.com/trial/NCI-24-0720
QCI-19-0416,Uterine Cancer,Completed,North Bay Regional Integrated Cancer Centre,"5466 Maple Drive, Saskatoon, Saskatchewan, S9H 3B3",Saskatoon,Saskatchewan,52.1103,-106.6855,James Côté,https://cancertrialscanada.com/trial/QCI-19-0416
CancerCare-22-5843,Ovarian Cancer,Recruiting,Quinte Health Advanced Cancer Research Institute,"8087 Elm Ave, Portage la Prairie, Manitoba, R7A 7S7",Portage la Prairie,Manitoba,49.9854,-98.3358,Mary King,https://cancertrialscanada.com/trial/CancerCare-22-5843
CTEP-12-5620,Bladder Cancer,"Active, not recruiting",Timmins and District Cancer Care Centre,"7440 Laurier Blvd, Thompson, Manitoba, R5G 1P9",Thompson,Manitoba,55.7154,-97.8638,Cynthia Anderson,https://cancertrialscanada.com/trial/CTEP-12-5620
UHN-23-6924,Mesothelioma,Completed,Juravinski Integrated Cancer Centre,"3879 Dundas Street, Nanaimo, British Columbia, V1B 9R7",Nanaimo,British Columbia,49.1691,-123.9214,Andrew Liu,https://cancertrialscanada.com/trial/UHN-23-6924
IND-24-8124,Gallbladder Cancer,Recruiting,Peterborough Regional Cancer Research Centre,"9888 University Ave, Regina, Saskatchewan, S6V 2Y5",Regina,Saskatchewan,50.4756,-104.6168,Linda Wang,https://cancertrialscanada.com/trial/IND-24-8124
BCCA-10-4712,Thyroid Cancer,Completed,Muskoka Algonquin Medical Sciences Centre,"6370 Hospital Drive, Kamloops, British Columbia, V2P 8E3",Kamloops,British Columbia,50.6248,-120.3713,Amanda Bouchard,https://cancertrialscanada.com/trial/BCCA-10-4712
OCN-19-9659,Multiple Myeloma,"Active, not recruiting",Trillium Health Cancer Research Centre,"7572 Victoria Street, Miramichi, New Brunswick, E1V 3H4",Miramichi,New Brunswick,46.9869,-65.5337,Mary Murphy,https://cancertrialscanada.com/trial/OCN-19-9659
HREBA.CC-14-2197,Uterine Cancer,"Active, not recruiting",Timmins and District Comprehensive Cancer Centre,"3390 Oncology Blvd, Gander, Newfoundland and Labrador, A2V 3R4",Gander,Newfoundland and Labrador,48.9531,-54.6509,Matthew Patel,https://cancertrialscanada.com/trial/HREBA.CC-14-2197
QCI-15-1984,Testicular Cancer,Terminated,Joseph Brant Centre for Cancer Medicine,"9609 Dundas Street, Saint-Jean-sur-Richelieu, Quebec, G1R 5K4",Saint-Jean-sur-Richelieu,Quebec,45.3369,-73.242,Margaret Smith,https://cancertrialscanada.com/trial/QCI-15-1984
NCI-24-6945,Soft Tissue Sarcoma,Recruiting,Dalhousie University Cancer Treatment Centre,"8392 Birch Road, Moose Jaw, Saskatchewan, S6V 2A5",Moose Jaw,Saskatchewan,50.3729,-105.5282,Mary Stewart,https://cancertrialscanada.com/trial/NCI-24-6945
CancerCare-19-2531,Brain Cancer,Recruiting,Joseph Brant Community Cancer Centre,"449 Research Drive, Fredericton, New Brunswick, E1V 1G4",Fredericton,New Brunswick,46.0075,-66.6542,Michelle Cook,https://cancertrialscanada.com/trial/CancerCare-19-2531
CCTG-11-8110,Neuroendocrine Tumors,Recruiting,London Health Sciences Cancer Research Centre,"5401 Princess Avenue, Sydney, Nova Scotia, B3H 4L5",Sydney,Nova Scotia,46.1826,-60.1778,William Roy,https://cancertrialscanada.com/trial/CCTG-11-8110
IND-18-6787,Gallbladder Cancer,"Active, not recruiting",The Ottawa Hospital Cancer Care Centre,"2281 Park Road, Bathurst, New Brunswick, E2L 3G6",Bathurst,New Brunswick,47.6117,-65.6344,Susan Phillips,https://cancertrialscanada.com/trial/IND-18-6787
UHN-15-5212,Adrenal Cancer,Recruiting,Joseph Brant Provincial Cancer Agency,"6872 College Ave, Portage la Prairie, Manitoba, R5G 7B0",Portage la Prairie,Manitoba,49.935,-98.3074,David Sanchez,https://cancertrialscanada.com/trial/UHN-15-5212
QCI-19-1393,Prostate Cancer,Recruiting,Lakeridge Health University Health Network,"9307 Princess Avenue, Halifax, Nova Scotia, B2H 6T8",Halifax,Nova Scotia,44.604,-63.5709,Matthew Morgan,https://cancertrialscanada.com/trial/QCI-19-1393
CancerCare-18-8738,Stomach Cancer,"Active, not recruiting",Allan Blair Medical Sciences Centre,"700 Elm Ave, Dartmouth, Nova Scotia, B1P 2L1",Dartmouth,Nova Scotia,44.6522,-63.5657,Hiroshi Zhang,https://cancertrialscanada.com/trial/CancerCare-18-8738
OCN-11-1120,Colorectal Cancer,Not yet recruiting,Lake of the Woods District General Hospital Cancer Program,"2677 Princess Avenue, Trois-Rivières, Quebec, J4K 6J1",Trois-Rivières,Quebec,46.3335,-72.5149,Nancy Hall,https://cancertrialscanada.com/trial/OCN-11-1120
QCI-16-0970,Adrenal Cancer,"Active, not recruiting",St. Paul's Community Cancer Centre,"1369 University Ave, Windsor, Ontario, K1Y 4L2",Windsor,Ontario,42.2946,-83.052,Raj Turner,https://cancertrialscanada.com/trial/QCI-16-0970
CancerCare-24-5809,Adrenal Cancer,Terminated,Thunder Bay Regional Regional Cancer Program,"2208 Oncology Blvd, Lethbridge, Alberta, T8V 9S9",Lethbridge,Alberta,49.6903,-112.8747,James Miller,https://cancertrialscanada.com/trial/CancerCare-24-5809
CTEP-18-2519,Thyroid Cancer,Completed,William Osler Community Cancer Centre,"5064 Elm Ave, Prince Albert, Saskatchewan, S9H 7Z9",Prince Albert,Saskatchewan,53.2206,-105.7366,Steven Smith,https://cancertrialscanada.com/trial/CTEP-18-2519
NCI-18-2770,Cervical Cancer,Completed,Pembroke Regional Comprehensive Cancer Centre,"4716 Oak Ave, Abbotsford, British Columbia, V1B 6X1",Abbotsford,British Columbia,49.0792,-122.3386,James Wilson,https://cancertrialscanada.com/trial/NCI-18-2770
BCCA-15-0639,Prostate Cancer,Suspended,Michael Garron Cancer Treatment Centre,"7121 Pine Street, Red Deer, Alberta, T8N 4S6",Red Deer,Alberta,52.2978,-113.8123,Yuki Morris,https://cancertrialscanada.com/trial/BCCA-15-0639
UHN-24-7856,Multiple Myeloma,Recruiting,Cross Cancer General Hospital Cancer Program,"4078 Queen Street, New Glasgow, Nova Scotia, B2N 5M2",New Glasgow,Nova Scotia,45.5935,-62.6713,Richard Baker,https://cancertrialscanada.com/trial/UHN-24-7856
